,6a. Construction work has commenced,6b. Construction is completed,6c. Beneficial uses of water has commenced,6d. Project will be completed within the time period specified in the permit,6e. Explanation of work remaining to be done,6f. Estimated date of completion,Beneficial uses of water has commenced,Construction is completed,Construction work has commenced,Estimated date of completion,Explanation of work remaining to be done,Project Status,Project will be completed within the time period specified in the permit,ApplID,Report_ID
116,Yes,No,Yes,No,"The water spreading works are of such nature that routine and continuing construction is needed to repair and build dikes, smooth land, etc. to force water underground.",12/31/2099,,,,,,Not Complete,,A002922,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157020
117,Yes,No,Yes,No,"The groundwater replenishment facility ponds are of such nature that routine and continuing construction is needed to repair and build dikes, smooth land, etc. to force water underground.",12/31/2099,,,,,,Not Complete,,A002922,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208528
118,Yes,No,Yes,No,"The groundwater replenishment facility ponds are of such nature that routine and continuing construction is needed to repair and build dikes, smooth land, etc. to force water underground.",12/31/2099,,,,,,Not Complete,,A002922,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235114
119,Yes,No,Yes,No,"The groundwater replenishment facility ponds are of such nature that routine and continuing construction is needed to repair and build dikes, smooth land, etc. to force water underground.",12/31/2099,,,,,,Not Complete,,A002922,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293680
120,Yes,No,Yes,Yes,"The groundwater replenishment facility ponds are of such nature that routine and continuing construction is needed to repair and build the dikes, smooth land, etc. to replenish water underground.",12/31/2099,,,,,,Not Complete,,A002922,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340132
121,,,,,,,,,,,,Not Complete,,A002922,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36576
122,Yes,No,Yes,No,"The groundwater replenishment facility ponds are of such nature that routine and continuing construction is needed to repair and build the dikes, smooth land, etc. to replenish water underground.",12/31/2099,,,,,,Not Complete,,A002922,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381021
123,,,,,,,Yes,No,Yes,12/31/2099,"The water spreading works are of such nature that routine and continuing construction is needed to repair and build dikes, smooth land, etc. to force water underground.",Not Complete,No,A002922,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50076
124,Yes,No,Yes,No,"The water spreading works are of such nature that routine and continuing construction is needed to repair and build dikes, smooth land, etc. to force water underground.",12/31/2099,,,,,,Not Complete,,A002922,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85891
125,Yes,Yes,Yes,No,"Use of full permitted capacity has not occurred due to slower than anticipated growth. To date, growth in consumptive use that has occurred has been met by reducing losses and voluntary conservation by customers.  Future growth will be met from increased diversions.",12/31/2049,,,,,,Not Complete,,A002979,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112756
126,Yes,No,Yes,No,Place of use is not fully developed.  Domestic and agricultural distribution facilities are still being expanded and modernized to service lands within the service area.,01/01/2039,,,,,,Not Complete,,A002979,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156308
127,Yes,No,Yes,No,distribution,02/01/2020,,,,,,Not Complete,,A002979,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208334
128,Yes,No,Yes,No,Distribution facilities,12/01/2020,,,,,,Not Complete,,A002979,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235115
129,Yes,No,Yes,No,Build Distribution system,01/01/2020,,,,,,Not Complete,,A002979,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292974
130,,,,,,,Yes,Yes,Yes,12/31/2049,"Use of the full permitted quantity has not occurred due to slower than anticipated growth and an emphasis on power generation.  To date, growth in consumptive use that has occurred has been met by reducing losses through an aggressive program of pipe replacement and canal lining projects.  Future growth will be met from increased diversions.",Not Complete,No,A002979,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37609
131,,,,,,,Yes,Yes,Yes,12/31/2049,"Use of full permitted capacity has not occurred due to slower than anticipated growth.  To date, growth in consumptive use that has occurred has been met by reducing losses and by voluntary conservation by customers.  Future growth will be met from increased diversions.",Not Complete,No,A002979,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49419
132,Yes,Yes,Yes,No,"Use of full permitted capacity has not occurred due to slower than anticipated growth.  To date, growth in consumptive use that has occurred has been met by reducing losses and by voluntary conservation by customers.  Future growth will be met from increased diversions.",12/31/2049,,,,,,Not Complete,,A002979,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85545
133,,,,,,,,,,,,Complete,,A003544,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111795
134,,,,,,,,,,,,Complete,,A003544,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157021
135,,,,,,,,,,,,Complete,,A003544,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207250
136,,,,,,,,,,,,Complete,,A003544,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235116
137,,,,,,,,,,,,Complete,,A003544,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293681
138,,,,,,,,,,,,Complete,,A003544,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340141
139,,,,,,,,,,,,Complete,,A003544,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36947
140,,,,,,,,,,,,Complete,,A003544,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49271
141,,,,,,,,,,,,Complete,,A003544,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84579
142,,,,,,,,,,,,Complete,,A003555,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112191
143,,,,,,,,,,,,Complete,,A003555,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=157022
144,,,,,,,,,,,,Complete,,A003555,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208335
145,,,,,,,,,,,,Complete,,A003555,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235117
146,,,,,,,,,,,,Complete,,A003555,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293682
147,,,,,,,,,,,,Complete,,A003555,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=341021
148,,,,,,,,,,,,Complete,,A003555,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36948
149,,,,,,,,,,,,Complete,,A003555,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49321
150,,,,,,,,,,,,Complete,,A003555,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84974
151,,,,,,,,,,,,Revocation Requested,,A004136,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=83533
152,,,,,,,,,,,,Complete,,A004909,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111996
153,,,,,,,,,,,,Complete,,A004909,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156297
154,,,,,,,,,,,,Complete,,A004909,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208146
155,,,,,,,,,,,,Complete,,A004909,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235118
156,,,,,,,,,,,,Complete,,A004909,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292963
157,,,,,,,,,,,,Complete,,A004909,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340291
158,,,,,,,,,,,,Complete,,A004909,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=36946
159,,,,,,,,,,,,Complete,,A004909,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49507
160,,,,,,,,,,,,Complete,,A004909,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84780
161,,,,,,,,,,,,Complete,,A004997,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112181
162,,,,,,,,,,,,Complete,,A004997,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156653
163,,,,,,,,,,,,Complete,,A004997,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208147
164,,,,,,,,,,,,Complete,,A004997,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235119
165,,,,,,,,,,,,Complete,,A004997,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=293317
166,,,,,,,,,,,,Complete,,A004997,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=337018
167,,,,,,,,,,,,Complete,,A004997,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340509
168,,,,,,,,,,,,Complete,,A004997,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381301
169,,,,,,,,,,,,Complete,,A004997,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84964
170,,,,,,,,,,,,Complete,,A005193,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=112558
171,,,,,,,,,,,,Complete,,A005193,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156120
172,,,,,,,,,,,,Complete,,A005193,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=207243
173,,,,,,,,,,,,Complete,,A005193,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235120
174,,,,,,,,,,,,Complete,,A005193,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292789
175,,,,,,,,,,,,Complete,,A005193,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=339622
176,,,,,,,,,,,,Complete,,A005193,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37550
177,,,,,,,,,,,,Complete,,A005193,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=50594
178,,,,,,,,,,,,Complete,,A005193,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=85349
179,Yes,Yes,Yes,No,Petition to extend time to put to beneficial use has been filed.,12/31/2030,,,,,,Not Complete,,A005625,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=111787
180,Yes,Yes,Yes,No,Petition to extend time to put to beneficial use has been filed.,12/31/2030,,,,,,Not Complete,,A005625,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156298
181,Yes,Yes,Yes,No,Petition to extend time to put to beneficial use has been filed.,12/31/2030,,,,,,Not Complete,,A005625,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=181295
182,Yes,Yes,Yes,No,Petition for extension of time is on file with the SWRCB.  Reclamation is working with SWRCB staff toward potential licensing.,12/31/2030,,,,,,Not Complete,,A005625,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=208520
183,Yes,Yes,Yes,No,Petition to extend time to put to beneficial use has been filed.,12/31/2030,,,,,,Not Complete,,A005625,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=235121
184,Yes,Yes,Yes,No,Filed petition to extend time period to maximize beneficial use.,12/31/2030,,,,,,Not Complete,,A005625,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=292964
185,Yes,Yes,Yes,No,Filed petition to extend time period to maximize beneficial use.,12/31/2030,,,,,,Not Complete,,A005625,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=336124
186,Yes,Yes,Yes,No,Petition to extend time to put to beneficial use has been filed.,12/31/2030,,,,,,Not Complete,,A005625,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=340741
187,,,,,,,,,,,,Not Complete,,A005625,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=37723
188,,,,,,,,,,,,Not Complete,,A005625,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=48646
189,,,,,,,,,,,,Not Complete,,A005625,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49030
190,,,,,,,Yes,Yes,Yes,12/31/2030,Petition has been filed to extend time period to maximize beneficial use.,Not Complete,No,A005625,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=49760
191,Yes,Yes,Yes,No,Petition to extend time to put to beneficial use has been filed.,12/31/2030,,,,,,Not Complete,,A005625,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=84571
192,Yes,Yes,Yes,No,Petition to extend time to put to beneficial use has been filed.,12/31/2030,,,,,,Not Complete,,A005626,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=113090
193,Yes,Yes,Yes,No,Reclamation has a petition to extend time for beneficial use on file with the SWRCB.,12/31/2030,,,,,,Not Complete,,A005626,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=156836
194,Yes,Yes,Yes,No,Reclamation has a petition to extend time for beneficial use on file with the SWRCB.,12/31/2030,,,,,,Not Complete,,A005626,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=181289
