,Domestic,Irrigation,Municipal,No types selected.,Other,ApplID,Report_ID
186,,"990
                Acres
                Alfalfa",,,,G191105,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109661
187,,"990
                Acres
                Alfalfa",,,,G191105,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109663
188,,"480
                Acres
                Alfalfa",,,,G191105,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124873
189,,"160
                Acres
                Alfalfa",,,,G191105,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169362
190,,"400
                Acres
                Alfalfa",,,,G191105,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220213
191,,"160
                Acres
                Alfalfa",,,,G191105,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247349
192,2,"75
                Acres
                Plant Nursery (flowers, etc.)",,,,G191145,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220577
193,2,"70
                
                Plant Nursery (flowers, etc.)",,,,G191145,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351996
194,2,"75
                Acres
                Plant Nursery (flowers, etc.)",,,,G191146,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219523
195,2,"70
                
                Plant Nursery (flowers, etc.)",,,,G191146,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352765
196,,,34000,,,G191194,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108224
197,34000,,,,,G191194,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124308
198,,,34000,,,G191194,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169178
199,,,32000,,,G191194,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219711
200,,,33000,,,G191194,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247352
201,,,32000,,,G191194,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305797
202,,,34000,,,G191195,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108225
203,34000,,,,,G191195,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124309
204,,,34000,,,G191195,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168991
205,,,32000,,,G191195,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219712
206,,,33000,,,G191195,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247353
207,,,32000,,,G191195,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305613
208,9554,,,,,G191236,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108986
209,9554,,,,,G191236,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=110431
210,9591,,,,,G191236,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125023
211,,,,No types selected.,,G191236,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168434
212,,,,No types selected.,,G191236,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220033
213,,,,No types selected.,,G191236,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247354
214,,,,No types selected.,,G191236,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305046
215,,"130
                Acres
                Mixed Crop Types",,,,G191348,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109175
216,,"130
                Acres
                Mixed Crop Types",,,,G191348,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125205
217,,"130
                Acres
                Mixed Crop Types",,,,G191348,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168787
218,,"130
                Acres
                Mixed Crop Types",,,,G191348,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220034
219,,"130
                Acres
                Mixed Crop Types",,,,G191348,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247355
220,,"130
                
                Mixed Crop Types",,,,G191348,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305412
221,,"130
                
                Mixed Crop Types",,,,G191348,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352770
222,,"130
                
                Mixed Crop Types",,,,G191348,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381179
223,,"130
                
                Mixed Crop Types",,,,G191348,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381180
224,,"100
                Acres
                Mixed Crop Types",,,,G191349,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108047
225,,"100
                Acres
                Mixed Crop Types",,,,G191349,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124137
226,,"100
                Acres
                Mixed Crop Types",,,,G191349,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168595
227,,"100
                Acres
                Mixed Crop Types",,,,G191349,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220774
228,,"100
                Acres
                Mixed Crop Types",,,,G191349,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247356
229,,"100
                
                Mixed Crop Types",,,,G191349,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305213
230,,"100
                
                Mixed Crop Types",,,,G191349,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353114
231,,"100
                
                Mixed Crop Types",,,,G191349,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381160
232,,"100
                
                Mixed Crop Types",,,,G191349,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381181
233,,"100
                
                Mixed Crop Types",,,,G191349,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=381182
234,,"120
                Acres
                Mixed Crop Types",,,,G191351,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108048
235,,"0
                Acres
                Other",,,,G191351,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124138
236,,"0
                Acres
                Other",,,,G191351,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168992
237,,"0
                Acres
                Other",,,,G191351,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220396
238,,"0
                Acres
                Other",,,,G191351,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247357
239,,,,No types selected.,,G191351,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305614
240,,,,No types selected.,,G191351,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352771
241,,"110
                Acres
                Mixed Crop Types",,,,G191352,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108424
242,,"110
                Acres
                Mixed Crop Types",,,,G191352,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124495
243,,"110
                Acres
                Mixed Crop Types",,,,G191352,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169179
244,,"110
                Acres
                Mixed Crop Types",,,,G191352,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=219863
245,,"110
                Acres
                Mixed Crop Types",,,,G191352,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247358
246,,"110
                
                Mixed Crop Types",,,,G191352,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305798
247,,"110
                
                Mixed Crop Types",,,,G191352,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351830
248,,"60
                Acres
                Mixed Crop Types",,,,G191353,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108823
249,,"60
                Acres
                Mixed Crop Types",,,,G191353,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124874
250,,"60
                Acres
                Mixed Crop Types",,,,G191353,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169363
251,,"60
                Acres
                Mixed Crop Types",,,,G191353,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220035
252,,"60
                Acres
                Mixed Crop Types",,,,G191353,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=232844
253,,"60
                Acres
                Mixed Crop Types",,,,G191353,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247359
254,,"60
                
                Mixed Crop Types",,,,G191353,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305981
255,,"60
                
                Mixed Crop Types",,,,G191353,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352572
256,,"100
                Acres
                Mixed Crop Types",,,,G191354,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108226
257,,"100
                Acres
                Mixed Crop Types",,,,G191354,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124310
258,,"100
                Acres
                Mixed Crop Types",,,,G191354,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169539
259,,"100
                Acres
                Mixed Crop Types",,,,G191354,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220578
260,,"100
                Acres
                Mixed Crop Types",,,,G191354,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247360
261,,"100
                
                Mixed Crop Types",,,,G191354,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306160
262,,"100
                
                Mixed Crop Types",,,,G191354,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=351831
263,,"55
                Acres
                Mixed Crop Types",,,,G191355,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108824
264,,"55
                Acres
                Mixed Crop Types",,,,G191355,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124875
265,,"55
                Acres
                Mixed Crop Types",,,,G191355,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168788
266,,"55
                Acres
                Mixed Crop Types",,,,G191355,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220036
267,,"55
                Acres
                Mixed Crop Types",,,,G191355,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247361
268,,"55
                
                Mixed Crop Types",,,,G191355,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305413
269,,"55
                
                Mixed Crop Types",,,,G191355,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=353115
270,,"0
                Acres
                Other",,,,G191356,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108630
271,,"0
                Acres
                Other",,,,G191356,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124692
272,,"0
                Acres
                Other",,,,G191356,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=168596
273,,"0
                Acres
                Other",,,,G191356,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220037
274,,"0
                Acres
                Other",,,,G191356,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247362
275,,,,No types selected.,,G191356,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305214
276,,,,No types selected.,,G191356,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352377
277,,"0
                Acres
                Other",,,,G191357,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=108631
278,,"0
                Acres
                Other",,,,G191357,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=124693
279,,"0
                Acres
                Other",,,,G191357,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169540
280,,"0
                Acres
                Other",,,,G191357,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220397
281,,"0
                Acres
                Other",,,,G191357,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247363
282,,,,No types selected.,,G191357,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=306161
283,,,,No types selected.,,G191357,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352208
284,,"25
                Acres
                Mixed Crop Types",,,,G191358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109176
285,,"25
                Acres
                Mixed Crop Types",,,,G191358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125206
286,,"25
                Acres
                Mixed Crop Types",,,,G191358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=169180
287,,"25
                Acres
                Mixed Crop Types",,,,G191358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=220579
288,,"25
                Acres
                Mixed Crop Types",,,,G191358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=247364
289,,,,No types selected.,,G191358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=305799
290,,,,No types selected.,,G191358,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=352209
291,,,115000,,,G191359,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=109361
292,,,116361,,,G191359,http://ciwqs.waterboards.ca.gov/ciwqs/ewrims_online_reporting/viewReport.do?formId=125386
